responden_id,status_hubungan,lama_hubungan_tahun,punya_anak,rencana_masa_depan_bersama,ketergantungan_emosional
1713,pacaran,3.4,iya,tidak_jelas,rendah
1714,menikah,5.4,tidak,tidak_jelas,tinggi
1715,pacaran,4.1,iya,jelas,rendah
1716,menikah,3.8,tidak,jelas,rendah
1717,menikah,1.8,tidak,tidak_jelas,rendah
1718,menikah,2.9,iya,tidak_jelas,tinggi
1719,menikah,3.8,tidak,tidak_jelas,tinggi
1720,menikah,3.7,iya,jelas,rendah
1721,menikah,5.4,iya,jelas,rendah
1722,pacaran,2.7,tidak,jelas,tinggi
1723,pacaran,3.9,tidak,jelas,rendah
1724,pacaran,7.0,iya,tidak_jelas,tinggi
1725,menikah,5.6,tidak,tidak_jelas,rendah
1726,menikah,4.2,tidak,tidak_jelas,rendah
1727,pacaran,1.1,tidak,tidak_jelas,rendah
1728,pacaran,1.3,tidak,jelas,rendah
1729,menikah,5.3,iya,tidak_jelas,rendah
1730,pacaran,5.5,tidak,jelas,tinggi
1731,pacaran,0.5,tidak,jelas,tinggi
1732,menikah,5.4,tidak,jelas,rendah
1733,pacaran,2.9,iya,tidak_jelas,rendah
1734,pacaran,3.2,iya,jelas,rendah
1735,menikah,5.8,tidak,jelas,tinggi
1736,menikah,5.5,tidak,jelas,tinggi
1737,pacaran,3.8,tidak,jelas,rendah
1738,menikah,5.4,tidak,tidak_jelas,rendah
1739,menikah,3.3,iya,jelas,rendah
1740,pacaran,2.4,iya,tidak_jelas,rendah
1741,pacaran,6.5,tidak,jelas,rendah
1742,pacaran,6.7,tidak,jelas,tinggi
1743,menikah,2.7,tidak,tidak_jelas,tinggi
1744,menikah,2.9,iya,jelas,tinggi
1745,pacaran,5.8,tidak,jelas,tinggi
1746,pacaran,2.6,tidak,tidak_jelas,rendah
1747,menikah,5.6,tidak,jelas,tinggi
1748,pacaran,2.0,iya,jelas,tinggi
1749,menikah,3.4,iya,jelas,rendah
1750,pacaran,6.0,tidak,jelas,tinggi
1751,pacaran,2.1,tidak,jelas,rendah
1752,pacaran,2.8,tidak,tidak_jelas,tinggi
1753,menikah,4.8,iya,jelas,rendah
1754,menikah,0.5,tidak,jelas,rendah
1755,menikah,4.1,iya,tidak_jelas,rendah
1756,menikah,6.3,iya,jelas,rendah
1757,pacaran,5.7,iya,jelas,tinggi
1758,menikah,3.9,tidak,jelas,rendah
1759,pacaran,4.0,iya,jelas,tinggi
1760,menikah,7.0,tidak,jelas,tinggi
1761,pacaran,6.7,tidak,jelas,tinggi
1762,pacaran,3.8,iya,jelas,tinggi
1763,pacaran,2.7,iya,tidak_jelas,tinggi
1764,pacaran,5.7,tidak,jelas,rendah
1765,menikah,6.3,iya,tidak_jelas,tinggi
1766,menikah,6.8,iya,tidak_jelas,rendah
1767,menikah,5.2,tidak,jelas,rendah
1768,pacaran,3.3,tidak,jelas,rendah
1769,menikah,0.7,tidak,tidak_jelas,tinggi
1770,menikah,7.9,iya,jelas,rendah
1771,pacaran,7.2,tidak,tidak_jelas,rendah
1772,pacaran,2.5,tidak,jelas,tinggi
1773,menikah,4.4,tidak,jelas,tinggi
1774,menikah,3.6,iya,jelas,rendah
1775,pacaran,4.1,tidak,jelas,tinggi
1776,pacaran,3.2,iya,jelas,rendah
1777,pacaran,5.4,tidak,jelas,tinggi
1778,pacaran,1.7,iya,jelas,tinggi
1779,pacaran,3.2,tidak,jelas,tinggi
1780,pacaran,5.7,tidak,jelas,tinggi
1781,pacaran,0.5,tidak,jelas,rendah
1782,pacaran,4.6,tidak,jelas,rendah
1783,menikah,2.9,tidak,jelas,tinggi
1784,pacaran,7.2,tidak,tidak_jelas,tinggi
1785,menikah,4.7,tidak,jelas,tinggi
1786,pacaran,2.4,tidak,tidak_jelas,tinggi
1787,pacaran,6.9,tidak,jelas,tinggi
1788,pacaran,4.0,iya,tidak_jelas,rendah
1789,pacaran,4.3,tidak,jelas,tinggi
1790,menikah,5.8,iya,jelas,tinggi
1791,pacaran,2.8,tidak,jelas,rendah
1792,pacaran,6.9,tidak,jelas,rendah
1793,pacaran,5.2,tidak,tidak_jelas,tinggi
1794,pacaran,2.7,tidak,jelas,tinggi
1795,menikah,3.1,iya,jelas,tinggi
1796,pacaran,1.5,tidak,jelas,tinggi
1797,pacaran,4.6,tidak,jelas,tinggi
1798,pacaran,3.6,tidak,jelas,tinggi
1799,pacaran,4.6,iya,tidak_jelas,rendah
1800,menikah,0.6,iya,jelas,tinggi
1801,pacaran,3.0,tidak,jelas,rendah
1802,pacaran,2.0,tidak,jelas,tinggi
1803,pacaran,5.0,tidak,jelas,tinggi
1804,pacaran,2.8,tidak,jelas,tinggi
1805,menikah,4.9,tidak,jelas,rendah
1806,pacaran,2.9,tidak,tidak_jelas,tinggi
1807,menikah,7.3,tidak,tidak_jelas,tinggi
1808,pacaran,4.1,tidak,jelas,rendah
1809,pacaran,5.8,tidak,jelas,rendah
1810,pacaran,3.8,tidak,jelas,rendah
1811,menikah,5.8,tidak,tidak_jelas,rendah
1812,menikah,2.5,iya,jelas,tinggi
1813,menikah,3.9,tidak,jelas,tinggi
1814,pacaran,3.1,tidak,jelas,tinggi
1815,menikah,7.7,tidak,jelas,tinggi
1816,pacaran,1.6,tidak,jelas,rendah
1817,menikah,8.1,tidak,jelas,rendah
1818,pacaran,1.3,iya,jelas,rendah
1819,pacaran,5.5,tidak,jelas,tinggi
1820,pacaran,2.8,tidak,jelas,rendah
1821,pacaran,4.5,iya,jelas,tinggi
1822,pacaran,3.7,tidak,jelas,tinggi
1823,pacaran,2.3,tidak,tidak_jelas,tinggi
1824,pacaran,4.2,iya,jelas,rendah
1825,menikah,3.2,iya,jelas,rendah
1826,pacaran,5.1,tidak,jelas,rendah
1827,pacaran,2.0,tidak,tidak_jelas,rendah
1828,menikah,4.9,tidak,tidak_jelas,tinggi
1829,pacaran,5.7,tidak,jelas,tinggi
1830,menikah,3.8,iya,tidak_jelas,tinggi
1831,menikah,1.4,iya,jelas,rendah
1832,pacaran,7.5,tidak,jelas,tinggi
1833,pacaran,4.9,tidak,tidak_jelas,rendah
1834,pacaran,2.6,tidak,tidak_jelas,tinggi
1835,pacaran,5.0,tidak,jelas,tinggi
1836,menikah,0.6,tidak,tidak_jelas,tinggi
1837,menikah,6.4,iya,jelas,rendah
1838,menikah,8.2,iya,jelas,tinggi
1839,pacaran,5.6,iya,jelas,tinggi
1840,menikah,2.0,tidak,jelas,rendah
1841,menikah,0.5,iya,tidak_jelas,tinggi
1842,menikah,6.7,iya,jelas,rendah
1843,pacaran,3.7,iya,jelas,rendah
1844,pacaran,3.2,tidak,jelas,rendah
1845,pacaran,6.3,tidak,jelas,tinggi
1846,pacaran,2.8,iya,jelas,rendah
1847,pacaran,5.5,tidak,jelas,rendah
1848,menikah,4.0,tidak,tidak_jelas,rendah
1849,menikah,4.5,iya,tidak_jelas,rendah
1850,menikah,7.3,tidak,jelas,tinggi
1851,pacaran,3.0,iya,jelas,tinggi
1852,pacaran,2.8,tidak,tidak_jelas,rendah
1853,pacaran,3.6,tidak,jelas,rendah
1854,pacaran,1.6,iya,jelas,tinggi
1855,pacaran,5.9,tidak,tidak_jelas,tinggi
1856,pacaran,5.6,iya,jelas,tinggi
1857,pacaran,4.0,tidak,tidak_jelas,rendah
1858,pacaran,2.2,tidak,jelas,tinggi
1859,pacaran,0.5,tidak,tidak_jelas,rendah
1860,pacaran,2.3,iya,jelas,rendah
1861,menikah,3.5,tidak,jelas,tinggi
1862,menikah,0.5,tidak,tidak_jelas,rendah
1863,menikah,9.0,tidak,jelas,tinggi
1864,pacaran,4.8,iya,tidak_jelas,tinggi
1865,menikah,5.1,tidak,tidak_jelas,rendah
1866,menikah,3.7,iya,jelas,tinggi
1867,menikah,5.5,tidak,jelas,rendah
1868,pacaran,3.4,tidak,jelas,tinggi
1869,menikah,3.7,tidak,jelas,tinggi
1870,menikah,6.8,iya,tidak_jelas,tinggi
1871,pacaran,6.2,iya,tidak_jelas,rendah
1872,pacaran,4.0,iya,jelas,tinggi
1873,pacaran,8.0,tidak,jelas,rendah
1874,menikah,3.8,iya,jelas,tinggi
1875,pacaran,3.0,tidak,jelas,tinggi
1876,menikah,4.3,iya,jelas,tinggi
1877,menikah,4.6,tidak,jelas,tinggi
1878,pacaran,1.6,iya,tidak_jelas,tinggi
1879,pacaran,5.0,iya,jelas,rendah
1880,menikah,8.2,tidak,jelas,tinggi
1881,menikah,5.9,tidak,jelas,tinggi
1882,menikah,5.3,iya,jelas,rendah
1883,pacaran,5.0,iya,jelas,rendah
1884,menikah,2.0,iya,jelas,rendah
1885,menikah,2.0,iya,tidak_jelas,rendah
1886,menikah,4.3,tidak,jelas,tinggi
1887,pacaran,3.1,iya,jelas,tinggi
1888,menikah,1.1,tidak,jelas,tinggi
1889,pacaran,3.3,tidak,jelas,tinggi
1890,pacaran,4.9,iya,jelas,tinggi
1891,menikah,5.2,tidak,jelas,tinggi
1892,pacaran,2.3,iya,jelas,rendah
1893,pacaran,3.9,iya,tidak_jelas,tinggi
1894,pacaran,4.8,tidak,jelas,tinggi
1895,pacaran,1.5,tidak,jelas,tinggi
1896,pacaran,2.5,tidak,jelas,tinggi
1897,pacaran,4.0,tidak,jelas,tinggi
1898,pacaran,2.2,tidak,tidak_jelas,rendah
1899,pacaran,3.3,iya,jelas,rendah
1900,pacaran,9.0,iya,tidak_jelas,tinggi
1901,pacaran,1.0,iya,jelas,rendah
1902,pacaran,6.8,tidak,tidak_jelas,tinggi
1903,menikah,4.7,tidak,tidak_jelas,tinggi
1904,pacaran,1.6,tidak,jelas,tinggi
1905,menikah,5.4,tidak,tidak_jelas,tinggi
1906,menikah,4.1,iya,tidak_jelas,tinggi
1907,pacaran,6.4,iya,jelas,tinggi
1908,pacaran,5.3,tidak,jelas,tinggi
1909,menikah,4.4,tidak,jelas,tinggi
1910,pacaran,3.4,tidak,jelas,tinggi
1911,pacaran,6.3,tidak,jelas,rendah
1912,menikah,3.2,tidak,jelas,tinggi
1913,pacaran,1.2,tidak,jelas,rendah
1914,menikah,0.5,tidak,jelas,tinggi
1915,pacaran,1.5,tidak,jelas,tinggi
1916,menikah,5.6,tidak,jelas,tinggi
1917,menikah,3.3,iya,tidak_jelas,rendah
1918,pacaran,2.5,iya,jelas,tinggi
1919,pacaran,3.1,tidak,tidak_jelas,tinggi
1920,menikah,5.7,tidak,jelas,rendah
1921,menikah,5.3,tidak,jelas,tinggi
1922,pacaran,4.3,tidak,jelas,tinggi
1923,pacaran,2.8,tidak,tidak_jelas,tinggi
1924,pacaran,3.2,tidak,tidak_jelas,rendah
1925,menikah,3.7,iya,jelas,tinggi
1926,menikah,2.2,tidak,tidak_jelas,rendah
1927,menikah,3.8,tidak,tidak_jelas,tinggi
1928,menikah,2.1,tidak,tidak_jelas,rendah
1929,menikah,4.7,tidak,jelas,rendah
1930,pacaran,5.0,iya,jelas,tinggi
1931,pacaran,6.2,tidak,tidak_jelas,tinggi
1932,pacaran,4.5,tidak,jelas,rendah
1933,menikah,4.5,tidak,jelas,tinggi
1934,pacaran,2.3,tidak,jelas,tinggi
1935,menikah,3.9,tidak,tidak_jelas,tinggi
1936,pacaran,2.0,tidak,jelas,tinggi
1937,menikah,0.6,iya,jelas,tinggi
1938,menikah,3.5,tidak,tidak_jelas,rendah
1939,pacaran,3.0,iya,jelas,rendah
1940,pacaran,5.2,tidak,jelas,tinggi
1941,menikah,2.1,iya,jelas,tinggi
1942,pacaran,9.6,iya,tidak_jelas,tinggi
1943,pacaran,3.0,iya,tidak_jelas,rendah
1944,menikah,3.9,tidak,tidak_jelas,rendah
1945,menikah,2.9,tidak,jelas,rendah
1946,menikah,5.6,tidak,tidak_jelas,tinggi
1947,menikah,3.6,tidak,jelas,rendah
1948,menikah,2.0,tidak,jelas,rendah
1949,menikah,0.5,tidak,jelas,tinggi
1950,pacaran,5.1,iya,jelas,rendah
1951,pacaran,5.3,iya,jelas,rendah
1952,menikah,4.7,iya,jelas,tinggi
1953,menikah,3.6,tidak,jelas,tinggi
1954,pacaran,3.4,tidak,tidak_jelas,rendah
1955,pacaran,5.6,tidak,jelas,rendah
1956,menikah,3.8,tidak,jelas,tinggi
1957,pacaran,6.2,tidak,jelas,rendah
1958,menikah,3.8,iya,jelas,rendah
1959,menikah,3.7,tidak,tidak_jelas,tinggi
1960,menikah,4.7,tidak,tidak_jelas,tinggi
1961,pacaran,6.8,tidak,jelas,tinggi
1962,menikah,6.4,iya,jelas,rendah
1963,menikah,3.9,iya,tidak_jelas,rendah
1964,pacaran,3.3,iya,jelas,tinggi
1965,pacaran,1.6,tidak,tidak_jelas,tinggi
1966,menikah,5.4,tidak,tidak_jelas,tinggi
1967,pacaran,0.5,iya,jelas,rendah
1968,menikah,7.4,tidak,jelas,tinggi
1969,menikah,5.7,iya,jelas,rendah
1970,pacaran,2.5,tidak,tidak_jelas,tinggi
1971,menikah,6.5,tidak,jelas,tinggi
1972,menikah,5.1,tidak,jelas,rendah
1973,pacaran,4.9,tidak,jelas,tinggi
1974,pacaran,3.5,tidak,jelas,tinggi
1975,pacaran,5.1,tidak,jelas,tinggi
1976,pacaran,1.2,tidak,jelas,tinggi
1977,pacaran,4.1,tidak,jelas,rendah
1978,pacaran,2.6,tidak,jelas,rendah
1979,pacaran,3.4,tidak,jelas,tinggi
1980,menikah,2.6,iya,jelas,tinggi
1981,menikah,2.7,iya,tidak_jelas,tinggi
1982,menikah,6.6,tidak,tidak_jelas,tinggi
1983,pacaran,1.1,tidak,jelas,tinggi
1984,pacaran,4.8,iya,jelas,tinggi
1985,pacaran,1.7,tidak,tidak_jelas,tinggi
1986,pacaran,6.6,tidak,jelas,rendah
1987,menikah,4.9,tidak,jelas,tinggi
1988,pacaran,1.2,iya,tidak_jelas,rendah
1989,pacaran,4.7,tidak,jelas,tinggi
1990,menikah,2.6,tidak,jelas,tinggi
1991,pacaran,4.5,iya,jelas,tinggi
1992,pacaran,1.3,tidak,jelas,tinggi
1993,menikah,6.5,tidak,tidak_jelas,rendah
1994,menikah,0.5,iya,tidak_jelas,tinggi
1995,pacaran,2.4,tidak,tidak_jelas,tinggi
1996,menikah,1.8,tidak,tidak_jelas,rendah
1997,pacaran,4.8,tidak,jelas,rendah
1998,pacaran,3.0,iya,jelas,rendah
1999,pacaran,3.6,iya,jelas,rendah
2000,menikah,2.7,iya,jelas,tinggi
2001,pacaran,1.3,iya,jelas,rendah
2002,menikah,3.5,tidak,jelas,tinggi
2003,menikah,1.4,iya,jelas,rendah
2004,menikah,0.5,tidak,tidak_jelas,tinggi
2005,menikah,5.3,tidak,jelas,rendah
2006,pacaran,1.5,tidak,tidak_jelas,tinggi
2007,pacaran,6.9,iya,jelas,tinggi
2008,pacaran,6.8,iya,jelas,tinggi
2009,pacaran,5.8,iya,jelas,tinggi
2010,pacaran,1.7,iya,tidak_jelas,tinggi
2011,menikah,8.2,tidak,tidak_jelas,tinggi
2012,pacaran,0.5,tidak,tidak_jelas,tinggi
2013,menikah,2.2,tidak,jelas,rendah
2014,pacaran,5.7,tidak,tidak_jelas,tinggi
2015,pacaran,5.5,iya,jelas,rendah
2016,pacaran,2.5,tidak,jelas,tinggi
2017,pacaran,2.4,tidak,tidak_jelas,tinggi
2018,menikah,3.6,tidak,jelas,rendah
2019,pacaran,3.8,tidak,jelas,tinggi
2020,menikah,3.1,tidak,jelas,tinggi
2021,menikah,7.3,tidak,jelas,tinggi
2022,pacaran,2.6,tidak,jelas,rendah
2023,menikah,6.9,tidak,jelas,rendah
2024,pacaran,4.8,tidak,tidak_jelas,tinggi
2025,menikah,6.0,tidak,tidak_jelas,rendah
2026,pacaran,1.0,tidak,jelas,tinggi
2027,menikah,6.1,tidak,tidak_jelas,tinggi
2028,menikah,6.0,tidak,jelas,rendah
2029,pacaran,2.7,iya,jelas,tinggi
2030,pacaran,5.7,tidak,jelas,tinggi
2031,pacaran,1.0,tidak,jelas,rendah
2032,pacaran,3.1,iya,jelas,tinggi
2033,pacaran,6.3,iya,jelas,rendah
2034,menikah,3.6,tidak,jelas,rendah
2035,pacaran,3.5,tidak,jelas,tinggi
2036,pacaran,6.8,tidak,jelas,tinggi
2037,pacaran,0.5,iya,jelas,rendah
2038,pacaran,3.6,tidak,jelas,rendah
2039,menikah,3.9,iya,jelas,rendah
2040,pacaran,2.4,tidak,jelas,tinggi
2041,pacaran,6.7,iya,tidak_jelas,rendah
2042,pacaran,2.2,iya,tidak_jelas,tinggi
2043,pacaran,2.2,tidak,tidak_jelas,rendah
2044,pacaran,0.5,tidak,jelas,tinggi
2045,pacaran,6.2,tidak,tidak_jelas,tinggi
2046,pacaran,3.3,tidak,tidak_jelas,rendah
2047,menikah,3.3,iya,jelas,rendah
2048,pacaran,3.6,tidak,tidak_jelas,rendah
2049,pacaran,6.4,tidak,tidak_jelas,tinggi
2050,pacaran,7.2,iya,jelas,tinggi
2051,pacaran,0.5,tidak,jelas,tinggi
2052,pacaran,3.1,iya,jelas,rendah
2053,pacaran,1.7,iya,jelas,tinggi
2054,pacaran,3.6,tidak,jelas,rendah
2055,menikah,3.8,tidak,tidak_jelas,tinggi
2056,pacaran,0.6,tidak,jelas,tinggi
2057,pacaran,4.7,tidak,jelas,tinggi
2058,menikah,3.1,tidak,tidak_jelas,rendah
2059,pacaran,5.6,iya,jelas,tinggi
2060,menikah,4.1,tidak,tidak_jelas,tinggi
2061,pacaran,0.6,tidak,jelas,tinggi
2062,pacaran,5.2,tidak,tidak_jelas,tinggi
2063,menikah,1.3,iya,jelas,rendah
2064,pacaran,1.5,tidak,jelas,tinggi
2065,menikah,3.4,tidak,jelas,tinggi
2066,menikah,3.4,iya,jelas,tinggi
2067,menikah,0.5,iya,jelas,rendah
2068,pacaran,3.7,tidak,jelas,rendah
2069,menikah,3.8,tidak,jelas,tinggi
2070,pacaran,3.7,tidak,tidak_jelas,tinggi
2071,menikah,0.6,tidak,jelas,tinggi
2072,pacaran,4.3,tidak,jelas,rendah
2073,menikah,5.2,tidak,jelas,tinggi
2074,menikah,1.3,iya,tidak_jelas,tinggi
2075,menikah,1.8,tidak,tidak_jelas,tinggi
2076,pacaran,5.6,tidak,jelas,rendah
2077,pacaran,7.2,tidak,tidak_jelas,tinggi
2078,menikah,3.7,tidak,tidak_jelas,rendah
2079,pacaran,3.1,iya,tidak_jelas,tinggi
2080,menikah,4.4,tidak,tidak_jelas,tinggi
2081,menikah,6.7,iya,tidak_jelas,rendah
2082,pacaran,2.3,tidak,jelas,rendah
2083,pacaran,3.0,tidak,jelas,tinggi
2084,pacaran,3.0,iya,jelas,rendah
2085,pacaran,1.2,iya,jelas,rendah
2086,menikah,5.7,iya,jelas,tinggi
2087,pacaran,4.5,iya,jelas,tinggi
2088,pacaran,0.5,iya,jelas,rendah
2089,menikah,4.0,iya,jelas,tinggi
2090,pacaran,7.3,tidak,jelas,rendah
2091,menikah,4.6,iya,jelas,rendah
2092,pacaran,7.2,tidak,tidak_jelas,tinggi
2093,pacaran,2.9,tidak,jelas,tinggi
2094,pacaran,5.9,tidak,jelas,rendah
2095,pacaran,6.6,tidak,jelas,rendah
2096,menikah,3.9,iya,tidak_jelas,rendah
2097,pacaran,3.2,iya,jelas,rendah
2098,menikah,6.2,tidak,tidak_jelas,tinggi
2099,pacaran,5.1,tidak,jelas,tinggi
2100,menikah,5.9,tidak,jelas,rendah
2101,pacaran,4.8,tidak,tidak_jelas,rendah
2102,menikah,3.8,iya,jelas,rendah
2103,pacaran,3.8,tidak,jelas,tinggi
2104,pacaran,3.3,tidak,jelas,rendah
2105,menikah,4.8,tidak,jelas,rendah
2106,menikah,3.6,tidak,jelas,rendah
2107,menikah,4.5,tidak,jelas,tinggi
2108,pacaran,2.4,tidak,jelas,tinggi
2109,menikah,2.3,tidak,jelas,rendah
2110,pacaran,5.2,iya,jelas,rendah
2111,pacaran,4.8,iya,tidak_jelas,rendah
2112,menikah,3.1,iya,jelas,rendah
2113,menikah,6.8,iya,tidak_jelas,tinggi
2114,menikah,2.4,tidak,tidak_jelas,tinggi
2115,menikah,4.9,tidak,jelas,rendah
2116,pacaran,4.9,tidak,jelas,rendah
2117,menikah,4.1,iya,jelas,tinggi
2118,pacaran,6.5,tidak,jelas,tinggi
2119,pacaran,7.3,tidak,jelas,tinggi
2120,menikah,1.7,tidak,tidak_jelas,tinggi
2121,menikah,0.5,tidak,jelas,tinggi
2122,pacaran,3.0,iya,jelas,rendah
2123,menikah,2.0,iya,tidak_jelas,rendah
2124,pacaran,3.1,iya,tidak_jelas,tinggi
2125,pacaran,7.6,tidak,jelas,rendah
2126,menikah,9.4,iya,jelas,tinggi
2127,menikah,2.1,tidak,jelas,tinggi
2128,menikah,4.4,iya,tidak_jelas,rendah
2129,menikah,4.4,tidak,jelas,tinggi
2130,pacaran,4.7,tidak,jelas,tinggi
2131,pacaran,1.3,tidak,jelas,rendah
2132,menikah,6.5,tidak,jelas,rendah
2133,menikah,5.8,iya,jelas,rendah
2134,menikah,3.0,tidak,jelas,rendah
2135,menikah,6.5,tidak,tidak_jelas,tinggi
2136,menikah,1.1,tidak,tidak_jelas,tinggi
2137,menikah,0.6,iya,jelas,tinggi
2138,pacaran,4.5,tidak,tidak_jelas,tinggi
2139,pacaran,4.9,tidak,jelas,rendah
2140,menikah,3.7,tidak,jelas,tinggi
2141,menikah,6.2,tidak,jelas,rendah
2142,pacaran,2.7,tidak,jelas,tinggi
2143,pacaran,6.4,tidak,jelas,tinggi
2144,pacaran,5.6,tidak,tidak_jelas,rendah
2145,pacaran,7.7,tidak,jelas,rendah
2146,menikah,0.5,tidak,jelas,tinggi
2147,menikah,3.0,tidak,tidak_jelas,tinggi
2148,pacaran,2.2,tidak,tidak_jelas,tinggi
2149,pacaran,5.6,iya,tidak_jelas,tinggi
2150,pacaran,7.1,iya,jelas,tinggi
2151,menikah,3.3,tidak,jelas,tinggi
2152,pacaran,5.2,tidak,tidak_jelas,tinggi
2153,menikah,6.9,iya,jelas,rendah
2154,pacaran,4.7,tidak,jelas,tinggi
2155,pacaran,5.4,iya,jelas,tinggi
2156,pacaran,0.5,iya,jelas,rendah
2157,menikah,7.1,tidak,jelas,rendah
2158,pacaran,3.4,iya,jelas,rendah
2159,pacaran,9.3,tidak,jelas,rendah
2160,pacaran,2.3,iya,jelas,rendah
2161,menikah,4.9,tidak,jelas,tinggi
2162,pacaran,5.7,tidak,tidak_jelas,tinggi
2163,pacaran,0.5,tidak,jelas,tinggi
2164,pacaran,7.6,tidak,jelas,rendah
2165,menikah,5.5,tidak,jelas,tinggi
2166,menikah,1.0,tidak,jelas,tinggi
2167,pacaran,4.7,iya,tidak_jelas,rendah
2168,menikah,4.7,tidak,jelas,rendah
2169,pacaran,3.7,iya,jelas,rendah
2170,pacaran,2.8,iya,jelas,tinggi
2171,menikah,3.9,tidak,tidak_jelas,tinggi
2172,pacaran,5.7,tidak,jelas,rendah
2173,pacaran,5.6,iya,jelas,tinggi
2174,menikah,4.0,iya,jelas,tinggi
2175,pacaran,4.5,tidak,tidak_jelas,rendah
2176,pacaran,3.7,tidak,jelas,rendah
2177,menikah,2.1,tidak,jelas,rendah
2178,pacaran,3.9,tidak,jelas,rendah
2179,pacaran,2.5,tidak,jelas,rendah
2180,pacaran,2.0,tidak,jelas,tinggi
2181,pacaran,0.5,tidak,jelas,tinggi
2182,pacaran,3.2,iya,jelas,tinggi
2183,pacaran,5.6,iya,tidak_jelas,rendah
2184,pacaran,6.4,iya,tidak_jelas,rendah
2185,menikah,4.9,tidak,jelas,rendah
2186,pacaran,1.4,iya,jelas,tinggi
2187,menikah,3.7,tidak,tidak_jelas,tinggi
2188,pacaran,1.7,iya,jelas,rendah
2189,menikah,7.8,tidak,tidak_jelas,rendah
2190,menikah,3.2,tidak,jelas,tinggi
2191,pacaran,3.0,iya,tidak_jelas,tinggi
2192,pacaran,5.8,tidak,tidak_jelas,tinggi
2193,pacaran,3.9,tidak,jelas,tinggi
2194,pacaran,6.1,tidak,jelas,tinggi
2195,menikah,1.8,iya,tidak_jelas,rendah
2196,pacaran,4.2,iya,tidak_jelas,rendah
2197,pacaran,5.0,iya,jelas,rendah
2198,pacaran,0.5,iya,jelas,tinggi
2199,pacaran,2.6,iya,jelas,tinggi
2200,menikah,2.8,tidak,jelas,rendah
2201,pacaran,4.1,tidak,jelas,tinggi
2202,pacaran,3.4,tidak,jelas,tinggi
2203,pacaran,4.6,tidak,jelas,rendah
2204,pacaran,3.5,tidak,jelas,tinggi
2205,pacaran,6.3,iya,jelas,rendah
2206,menikah,8.2,tidak,jelas,rendah
2207,menikah,1.0,tidak,jelas,rendah
2208,menikah,4.0,iya,tidak_jelas,rendah
2209,pacaran,6.2,tidak,jelas,tinggi
2210,menikah,2.6,tidak,tidak_jelas,tinggi
2211,pacaran,4.6,tidak,jelas,tinggi
2212,pacaran,3.2,tidak,tidak_jelas,tinggi
2213,pacaran,2.0,tidak,tidak_jelas,tinggi
2214,menikah,2.0,iya,jelas,tinggi
2215,pacaran,0.5,iya,tidak_jelas,rendah
2216,pacaran,4.3,iya,tidak_jelas,rendah
2217,menikah,4.5,iya,tidak_jelas,rendah
2218,menikah,2.1,iya,jelas,tinggi
2219,menikah,3.4,tidak,jelas,tinggi
2220,pacaran,1.1,iya,jelas,rendah
2221,pacaran,5.1,tidak,jelas,tinggi
2222,menikah,3.2,tidak,jelas,rendah
2223,pacaran,5.5,iya,tidak_jelas,tinggi
2224,pacaran,3.4,tidak,jelas,tinggi
2225,pacaran,2.0,tidak,jelas,tinggi
2226,menikah,2.9,iya,tidak_jelas,tinggi
2227,pacaran,7.0,tidak,jelas,tinggi
2228,menikah,8.2,tidak,tidak_jelas,rendah
2229,pacaran,1.0,iya,tidak_jelas,tinggi
2230,pacaran,5.8,tidak,jelas,tinggi
2231,pacaran,1.8,iya,tidak_jelas,rendah
2232,pacaran,2.5,tidak,tidak_jelas,tinggi
2233,pacaran,4.4,iya,tidak_jelas,rendah
2234,menikah,5.0,tidak,tidak_jelas,rendah
2235,menikah,2.5,tidak,tidak_jelas,rendah
2236,menikah,5.2,tidak,jelas,tinggi
2237,pacaran,6.4,iya,tidak_jelas,rendah
2238,pacaran,5.5,tidak,jelas,tinggi
2239,menikah,2.1,iya,jelas,tinggi
2240,pacaran,3.1,tidak,jelas,rendah
2241,menikah,5.8,iya,tidak_jelas,tinggi
2242,menikah,7.1,tidak,jelas,tinggi
2243,pacaran,1.5,tidak,jelas,tinggi
2244,menikah,4.6,iya,tidak_jelas,rendah
2245,menikah,5.5,iya,jelas,rendah
2246,pacaran,1.2,tidak,jelas,rendah
2247,menikah,6.0,tidak,jelas,rendah
2248,menikah,8.2,tidak,jelas,rendah
2249,menikah,5.3,tidak,tidak_jelas,tinggi
2250,menikah,5.1,iya,tidak_jelas,rendah
2251,menikah,2.5,tidak,jelas,rendah
2252,menikah,3.0,tidak,jelas,rendah
2253,pacaran,2.7,iya,tidak_jelas,tinggi
2254,menikah,2.2,tidak,jelas,tinggi
2255,pacaran,3.5,iya,tidak_jelas,tinggi
2256,pacaran,4.6,iya,jelas,rendah
2257,menikah,2.3,tidak,jelas,rendah
2258,menikah,3.3,tidak,jelas,tinggi
2259,pacaran,4.6,tidak,jelas,tinggi
2260,pacaran,0.5,tidak,jelas,rendah
2261,pacaran,5.9,iya,tidak_jelas,tinggi
2262,pacaran,4.4,tidak,jelas,rendah
2263,pacaran,4.5,tidak,tidak_jelas,rendah
2264,pacaran,6.3,tidak,jelas,tinggi
2265,menikah,5.9,iya,tidak_jelas,tinggi
2266,pacaran,5.2,tidak,jelas,rendah
2267,pacaran,4.6,iya,jelas,tinggi
2268,menikah,4.0,tidak,jelas,tinggi
2269,menikah,2.8,tidak,jelas,tinggi
