responden_id,kepuasan_hubungan,kualitas_komunikasi,merasa_diperhatikan,keintiman_emosional,konflik_berulang
1866,tinggi,sedang,iya,tinggi,sering
1867,rendah,sedang,tidak,rendah,sering
1868,rendah,rendah,tidak,tinggi,jarang
1869,rendah,sedang,iya,sedang,sering
1870,tinggi,tinggi,tidak,sedang,jarang
1871,tinggi,sedang,iya,rendah,sering
1872,rendah,rendah,tidak,sedang,jarang
1873,sedang,rendah,iya,sedang,sering
1874,tinggi,sedang,iya,rendah,sering
1875,tinggi,sedang,iya,tinggi,jarang
1876,sedang,sedang,iya,sedang,jarang
1877,sedang,sedang,iya,sedang,jarang
1878,sedang,tinggi,iya,sedang,jarang
1879,sedang,sedang,iya,rendah,sering
1880,sedang,tinggi,tidak,tinggi,sering
1881,sedang,sedang,tidak,sedang,jarang
1882,tinggi,sedang,iya,rendah,jarang
1883,sedang,tinggi,iya,sedang,sering
1884,tinggi,rendah,iya,sedang,jarang
1885,rendah,rendah,tidak,sedang,jarang
1886,sedang,tinggi,iya,sedang,sering
1887,rendah,sedang,tidak,rendah,sering
1888,rendah,tinggi,iya,rendah,jarang
1889,tinggi,rendah,tidak,tinggi,jarang
1890,tinggi,tinggi,iya,rendah,sering
1891,rendah,sedang,tidak,tinggi,sering
1892,sedang,rendah,iya,rendah,sering
1893,tinggi,sedang,iya,tinggi,jarang
1894,rendah,sedang,iya,sedang,sering
1895,sedang,sedang,iya,sedang,jarang
1896,tinggi,rendah,iya,rendah,sering
1897,sedang,rendah,iya,rendah,jarang
1898,rendah,sedang,iya,rendah,jarang
1899,sedang,rendah,tidak,rendah,sering
1900,tinggi,tinggi,iya,sedang,jarang
1901,sedang,rendah,iya,sedang,jarang
1902,rendah,sedang,tidak,sedang,sering
1903,tinggi,rendah,tidak,tinggi,sering
1904,rendah,sedang,iya,sedang,sering
1905,tinggi,tinggi,tidak,sedang,jarang
1906,rendah,rendah,iya,sedang,jarang
1907,tinggi,tinggi,tidak,sedang,sering
1908,sedang,sedang,iya,sedang,jarang
1909,sedang,tinggi,iya,tinggi,sering
1910,rendah,sedang,iya,rendah,jarang
1911,sedang,tinggi,iya,rendah,sering
1912,tinggi,sedang,iya,sedang,jarang
1913,tinggi,sedang,iya,rendah,jarang
1914,sedang,rendah,tidak,tinggi,sering
1915,sedang,rendah,tidak,tinggi,jarang
1916,tinggi,tinggi,tidak,rendah,sering
1917,tinggi,sedang,iya,rendah,sering
1918,sedang,sedang,tidak,sedang,sering
1919,sedang,tinggi,tidak,sedang,sering
1920,sedang,sedang,iya,rendah,jarang
1921,sedang,tinggi,iya,tinggi,jarang
1922,rendah,tinggi,iya,sedang,jarang
1923,sedang,sedang,tidak,sedang,jarang
1924,sedang,tinggi,tidak,rendah,jarang
1925,tinggi,rendah,iya,tinggi,jarang
1926,rendah,sedang,tidak,rendah,jarang
1927,sedang,sedang,iya,tinggi,jarang
1928,sedang,sedang,iya,sedang,jarang
1929,sedang,tinggi,iya,sedang,sering
1930,rendah,tinggi,tidak,tinggi,jarang
1931,sedang,sedang,iya,tinggi,jarang
1932,sedang,sedang,iya,sedang,sering
1933,sedang,tinggi,iya,rendah,jarang
1934,sedang,sedang,tidak,tinggi,sering
1935,sedang,sedang,tidak,sedang,sering
1936,tinggi,sedang,tidak,rendah,jarang
1937,sedang,tinggi,iya,tinggi,sering
1938,tinggi,sedang,iya,rendah,sering
1939,sedang,tinggi,iya,rendah,jarang
1940,rendah,tinggi,iya,rendah,sering
1941,rendah,sedang,iya,sedang,jarang
1942,sedang,sedang,iya,sedang,jarang
1943,tinggi,tinggi,iya,sedang,jarang
1944,tinggi,sedang,tidak,sedang,jarang
1945,tinggi,tinggi,iya,sedang,jarang
1946,sedang,tinggi,tidak,sedang,sering
1947,sedang,sedang,iya,rendah,jarang
1948,rendah,tinggi,iya,tinggi,jarang
1949,sedang,tinggi,iya,rendah,jarang
1950,sedang,tinggi,tidak,tinggi,sering
1951,rendah,sedang,iya,rendah,sering
1952,rendah,rendah,tidak,tinggi,sering
1953,sedang,sedang,iya,rendah,sering
1954,tinggi,tinggi,tidak,rendah,sering
1955,tinggi,sedang,iya,tinggi,sering
1956,tinggi,tinggi,iya,tinggi,sering
1957,sedang,sedang,iya,sedang,jarang
1958,sedang,sedang,iya,tinggi,jarang
1959,sedang,rendah,tidak,sedang,sering
1960,tinggi,tinggi,tidak,tinggi,jarang
1961,rendah,sedang,iya,sedang,jarang
1962,sedang,sedang,tidak,sedang,jarang
1963,tinggi,sedang,tidak,sedang,sering
1964,sedang,tinggi,iya,sedang,jarang
1965,sedang,sedang,iya,tinggi,sering
1966,sedang,sedang,tidak,rendah,sering
1967,rendah,tinggi,tidak,rendah,sering
1968,sedang,tinggi,tidak,sedang,sering
1969,sedang,tinggi,iya,sedang,sering
1970,rendah,sedang,iya,rendah,jarang
1971,rendah,sedang,iya,sedang,jarang
1972,tinggi,tinggi,iya,tinggi,jarang
1973,sedang,sedang,tidak,rendah,sering
1974,sedang,tinggi,iya,sedang,sering
1975,sedang,sedang,iya,tinggi,sering
1976,tinggi,sedang,tidak,sedang,jarang
1977,sedang,rendah,iya,tinggi,jarang
1978,sedang,sedang,iya,tinggi,jarang
1979,tinggi,rendah,iya,sedang,jarang
1980,tinggi,rendah,iya,sedang,jarang
1981,rendah,tinggi,tidak,sedang,jarang
1982,tinggi,sedang,tidak,sedang,sering
1983,sedang,tinggi,iya,tinggi,jarang
1984,sedang,tinggi,tidak,sedang,jarang
1985,rendah,sedang,iya,rendah,sering
1986,rendah,rendah,iya,rendah,jarang
1987,tinggi,tinggi,iya,rendah,jarang
1988,sedang,sedang,iya,rendah,jarang
1989,sedang,tinggi,iya,tinggi,jarang
1990,tinggi,tinggi,iya,sedang,jarang
1991,tinggi,tinggi,iya,sedang,jarang
1992,rendah,sedang,tidak,sedang,jarang
1993,sedang,sedang,tidak,tinggi,jarang
1994,rendah,sedang,tidak,sedang,jarang
1995,tinggi,rendah,tidak,tinggi,sering
1996,sedang,tinggi,tidak,sedang,jarang
1997,tinggi,rendah,tidak,tinggi,sering
1998,rendah,sedang,iya,sedang,jarang
1999,rendah,tinggi,iya,rendah,jarang
2000,sedang,sedang,tidak,sedang,sering
2001,sedang,sedang,iya,sedang,jarang
2002,rendah,sedang,iya,rendah,jarang
2003,tinggi,tinggi,tidak,sedang,sering
2004,rendah,sedang,iya,sedang,jarang
2005,sedang,tinggi,iya,rendah,sering
2006,tinggi,rendah,iya,tinggi,sering
2007,sedang,tinggi,iya,sedang,jarang
2008,tinggi,tinggi,tidak,tinggi,jarang
2009,rendah,rendah,iya,sedang,jarang
2010,sedang,sedang,tidak,sedang,sering
2011,rendah,rendah,iya,sedang,sering
2012,rendah,tinggi,iya,sedang,sering
2013,tinggi,sedang,iya,tinggi,jarang
2014,rendah,sedang,tidak,rendah,sering
2015,sedang,rendah,iya,tinggi,jarang
2016,sedang,sedang,iya,tinggi,jarang
2017,sedang,rendah,iya,sedang,sering
2018,tinggi,sedang,iya,tinggi,jarang
2019,rendah,sedang,iya,sedang,sering
2020,sedang,tinggi,iya,tinggi,jarang
2021,tinggi,tinggi,iya,tinggi,sering
2022,sedang,sedang,iya,rendah,jarang
2023,tinggi,tinggi,iya,tinggi,jarang
2024,rendah,tinggi,iya,sedang,jarang
2025,sedang,tinggi,tidak,sedang,jarang
2026,sedang,sedang,iya,sedang,jarang
2027,tinggi,sedang,iya,rendah,sering
2028,tinggi,rendah,tidak,sedang,jarang
2029,sedang,tinggi,iya,tinggi,jarang
2030,sedang,rendah,iya,rendah,jarang
2031,rendah,sedang,iya,rendah,jarang
2032,sedang,sedang,iya,rendah,sering
2033,sedang,sedang,tidak,sedang,sering
2034,tinggi,sedang,tidak,tinggi,jarang
2035,sedang,rendah,iya,tinggi,jarang
2036,sedang,sedang,tidak,tinggi,sering
2037,rendah,sedang,tidak,sedang,jarang
2038,rendah,tinggi,iya,rendah,jarang
2039,rendah,tinggi,tidak,tinggi,jarang
2040,sedang,tinggi,iya,tinggi,jarang
2041,tinggi,tinggi,iya,sedang,jarang
2042,sedang,sedang,tidak,sedang,jarang
2043,sedang,rendah,tidak,tinggi,sering
2044,rendah,tinggi,iya,tinggi,jarang
2045,tinggi,sedang,iya,sedang,jarang
2046,tinggi,sedang,tidak,tinggi,jarang
2047,rendah,sedang,iya,rendah,jarang
2048,tinggi,sedang,tidak,sedang,jarang
2049,sedang,sedang,iya,sedang,sering
2050,rendah,sedang,tidak,rendah,jarang
2051,sedang,rendah,tidak,rendah,sering
2052,sedang,tinggi,tidak,rendah,jarang
2053,rendah,rendah,iya,sedang,sering
2054,tinggi,rendah,iya,tinggi,jarang
2055,tinggi,sedang,iya,tinggi,jarang
2056,sedang,tinggi,iya,sedang,sering
2057,sedang,sedang,tidak,sedang,jarang
2058,sedang,sedang,tidak,tinggi,sering
2059,sedang,sedang,iya,rendah,jarang
2060,sedang,sedang,iya,tinggi,sering
2061,rendah,tinggi,iya,tinggi,sering
2062,sedang,tinggi,tidak,rendah,sering
2063,tinggi,sedang,iya,tinggi,jarang
2064,sedang,sedang,tidak,tinggi,jarang
2065,rendah,tinggi,iya,rendah,sering
2066,tinggi,rendah,tidak,rendah,sering
2067,rendah,sedang,iya,rendah,sering
2068,sedang,sedang,tidak,sedang,jarang
2069,rendah,tinggi,iya,sedang,sering
2070,sedang,rendah,iya,sedang,jarang
2071,tinggi,sedang,iya,rendah,jarang
2072,sedang,tinggi,iya,tinggi,jarang
2073,rendah,sedang,iya,sedang,jarang
2074,tinggi,rendah,iya,rendah,sering
2075,tinggi,tinggi,iya,sedang,jarang
2076,tinggi,sedang,tidak,sedang,sering
2077,rendah,sedang,iya,sedang,jarang
2078,sedang,sedang,iya,rendah,jarang
2079,tinggi,sedang,iya,rendah,jarang
2080,tinggi,sedang,iya,tinggi,jarang
2081,rendah,rendah,tidak,tinggi,jarang
2082,rendah,rendah,tidak,sedang,sering
2083,sedang,tinggi,tidak,sedang,sering
2084,tinggi,sedang,tidak,sedang,jarang
2085,sedang,rendah,iya,tinggi,jarang
2086,sedang,sedang,iya,sedang,jarang
2087,rendah,tinggi,iya,tinggi,sering
2088,sedang,rendah,iya,sedang,jarang
2089,tinggi,sedang,tidak,sedang,jarang
2090,sedang,rendah,iya,sedang,jarang
2091,tinggi,rendah,iya,tinggi,sering
2092,tinggi,rendah,iya,tinggi,jarang
2093,rendah,tinggi,iya,rendah,jarang
2094,sedang,rendah,iya,sedang,sering
2095,sedang,rendah,iya,sedang,sering
2096,tinggi,sedang,iya,sedang,sering
2097,sedang,tinggi,tidak,tinggi,jarang
2098,sedang,sedang,tidak,tinggi,sering
2099,tinggi,sedang,iya,tinggi,sering
2100,sedang,rendah,iya,tinggi,sering
2101,tinggi,sedang,iya,rendah,sering
2102,sedang,sedang,iya,tinggi,sering
2103,rendah,sedang,iya,tinggi,jarang
2104,sedang,sedang,tidak,sedang,jarang
2105,tinggi,sedang,iya,tinggi,sering
2106,sedang,rendah,iya,rendah,jarang
2107,tinggi,sedang,tidak,tinggi,jarang
2108,tinggi,rendah,iya,sedang,jarang
2109,sedang,tinggi,iya,rendah,sering
2110,tinggi,tinggi,iya,sedang,jarang
2111,rendah,tinggi,iya,sedang,sering
2112,rendah,tinggi,tidak,rendah,sering
2113,rendah,sedang,iya,rendah,jarang
2114,tinggi,tinggi,iya,sedang,jarang
2115,sedang,sedang,iya,sedang,jarang
2116,rendah,sedang,tidak,tinggi,jarang
2117,sedang,sedang,iya,tinggi,jarang
2118,sedang,sedang,tidak,sedang,jarang
2119,rendah,tinggi,tidak,tinggi,sering
2120,tinggi,sedang,iya,sedang,jarang
2121,tinggi,sedang,tidak,tinggi,sering
2122,sedang,tinggi,iya,rendah,jarang
2123,tinggi,rendah,tidak,sedang,sering
2124,sedang,sedang,iya,sedang,jarang
2125,tinggi,tinggi,tidak,rendah,sering
2126,sedang,sedang,tidak,tinggi,sering
2127,sedang,sedang,tidak,tinggi,sering
2128,rendah,sedang,iya,sedang,jarang
2129,tinggi,sedang,iya,sedang,sering
2130,sedang,tinggi,tidak,tinggi,jarang
2131,rendah,sedang,iya,tinggi,jarang
2132,rendah,sedang,iya,rendah,jarang
2133,sedang,rendah,iya,sedang,jarang
2134,sedang,rendah,iya,sedang,jarang
2135,tinggi,tinggi,iya,sedang,sering
2136,tinggi,sedang,tidak,rendah,jarang
2137,rendah,sedang,iya,sedang,jarang
2138,tinggi,rendah,iya,tinggi,jarang
2139,rendah,tinggi,iya,sedang,sering
2140,tinggi,tinggi,tidak,tinggi,jarang
2141,tinggi,sedang,tidak,tinggi,jarang
2142,sedang,rendah,iya,tinggi,sering
2143,tinggi,sedang,iya,rendah,jarang
2144,sedang,tinggi,iya,tinggi,jarang
2145,sedang,sedang,iya,rendah,jarang
2146,tinggi,tinggi,tidak,sedang,sering
2147,sedang,sedang,tidak,sedang,sering
2148,sedang,tinggi,iya,sedang,jarang
2149,sedang,sedang,tidak,tinggi,jarang
2150,tinggi,rendah,tidak,tinggi,jarang
2151,sedang,sedang,iya,rendah,sering
2152,rendah,sedang,iya,sedang,sering
2153,tinggi,tinggi,tidak,sedang,jarang
2154,tinggi,tinggi,iya,sedang,jarang
2155,rendah,tinggi,iya,tinggi,sering
2156,rendah,sedang,tidak,sedang,sering
2157,rendah,rendah,iya,tinggi,sering
2158,sedang,tinggi,iya,rendah,sering
2159,sedang,sedang,iya,sedang,sering
2160,tinggi,sedang,iya,sedang,jarang
2161,sedang,sedang,iya,rendah,jarang
2162,sedang,rendah,tidak,sedang,jarang
2163,sedang,sedang,iya,tinggi,sering
2164,tinggi,sedang,iya,tinggi,jarang
2165,sedang,rendah,iya,sedang,jarang
2166,tinggi,tinggi,iya,sedang,jarang
2167,sedang,sedang,tidak,rendah,jarang
2168,rendah,rendah,iya,rendah,sering
2169,sedang,sedang,iya,sedang,jarang
2170,sedang,tinggi,tidak,rendah,jarang
2171,sedang,sedang,iya,tinggi,sering
2172,rendah,sedang,iya,tinggi,jarang
2173,rendah,rendah,iya,tinggi,sering
2174,tinggi,rendah,tidak,sedang,sering
2175,rendah,sedang,iya,tinggi,sering
2176,tinggi,tinggi,tidak,sedang,sering
2177,sedang,tinggi,tidak,sedang,jarang
2178,sedang,rendah,iya,tinggi,jarang
2179,sedang,sedang,tidak,sedang,jarang
2180,sedang,tinggi,tidak,rendah,jarang
2181,sedang,sedang,tidak,tinggi,jarang
2182,rendah,tinggi,tidak,tinggi,jarang
2183,rendah,rendah,tidak,tinggi,sering
2184,sedang,tinggi,iya,sedang,jarang
2185,sedang,tinggi,tidak,sedang,jarang
2186,tinggi,tinggi,tidak,tinggi,jarang
2187,tinggi,tinggi,tidak,rendah,jarang
2188,tinggi,sedang,iya,sedang,sering
2189,tinggi,tinggi,iya,rendah,jarang
2190,sedang,sedang,iya,sedang,sering
2191,sedang,sedang,iya,sedang,jarang
2192,tinggi,tinggi,iya,rendah,jarang
2193,sedang,tinggi,tidak,rendah,jarang
2194,sedang,tinggi,tidak,sedang,sering
2195,rendah,sedang,iya,rendah,jarang
2196,sedang,tinggi,tidak,rendah,jarang
2197,sedang,tinggi,iya,tinggi,jarang
2198,tinggi,rendah,tidak,sedang,sering
2199,sedang,sedang,iya,sedang,sering
2200,sedang,sedang,tidak,tinggi,jarang
2201,tinggi,sedang,tidak,rendah,jarang
2202,rendah,tinggi,iya,sedang,sering
2203,sedang,sedang,iya,sedang,sering
2204,rendah,tinggi,iya,tinggi,sering
2205,tinggi,tinggi,iya,tinggi,sering
2206,tinggi,sedang,tidak,tinggi,sering
2207,sedang,tinggi,tidak,tinggi,jarang
2208,tinggi,sedang,tidak,rendah,sering
2209,sedang,tinggi,tidak,rendah,sering
2210,tinggi,rendah,tidak,sedang,jarang
2211,tinggi,tinggi,tidak,rendah,jarang
2212,tinggi,sedang,iya,tinggi,sering
2213,rendah,sedang,tidak,sedang,jarang
2214,tinggi,tinggi,iya,rendah,sering
2215,tinggi,sedang,iya,tinggi,jarang
2216,sedang,sedang,iya,rendah,jarang
2217,tinggi,sedang,iya,sedang,jarang
2218,sedang,tinggi,tidak,sedang,jarang
2219,tinggi,sedang,tidak,sedang,jarang
2220,rendah,rendah,iya,sedang,jarang
2221,tinggi,sedang,iya,rendah,sering
2222,sedang,sedang,tidak,sedang,sering
2223,rendah,rendah,tidak,tinggi,jarang
2224,rendah,sedang,iya,tinggi,jarang
2225,rendah,sedang,tidak,sedang,jarang
2226,sedang,rendah,iya,sedang,jarang
2227,sedang,sedang,iya,tinggi,jarang
2228,sedang,tinggi,tidak,tinggi,jarang
2229,sedang,rendah,iya,rendah,jarang
2230,sedang,sedang,iya,sedang,jarang
2231,tinggi,tinggi,tidak,tinggi,jarang
2232,rendah,sedang,iya,sedang,sering
2233,tinggi,tinggi,iya,rendah,jarang
2234,tinggi,sedang,iya,sedang,sering
2235,sedang,sedang,tidak,rendah,sering
2236,sedang,rendah,iya,sedang,sering
2237,tinggi,tinggi,iya,sedang,sering
2238,rendah,tinggi,iya,tinggi,jarang
2239,rendah,rendah,iya,sedang,jarang
2240,rendah,sedang,tidak,rendah,jarang
2241,tinggi,tinggi,iya,rendah,sering
2242,rendah,sedang,iya,tinggi,sering
2243,sedang,sedang,tidak,rendah,sering
2244,tinggi,tinggi,iya,sedang,jarang
2245,tinggi,tinggi,tidak,rendah,sering
2246,sedang,sedang,iya,tinggi,jarang
2247,rendah,tinggi,tidak,sedang,jarang
2248,tinggi,tinggi,iya,sedang,sering
2249,sedang,sedang,iya,sedang,jarang
2250,rendah,sedang,iya,tinggi,sering
2251,rendah,sedang,iya,sedang,jarang
2252,tinggi,tinggi,iya,tinggi,sering
2253,sedang,tinggi,tidak,tinggi,jarang
2254,tinggi,rendah,iya,tinggi,sering
2255,tinggi,tinggi,iya,sedang,sering
2256,sedang,sedang,iya,tinggi,sering
2257,sedang,rendah,tidak,rendah,jarang
2258,sedang,sedang,iya,sedang,sering
2259,sedang,sedang,iya,tinggi,jarang
2260,sedang,tinggi,iya,rendah,jarang
2261,tinggi,sedang,tidak,rendah,jarang
2262,sedang,tinggi,tidak,sedang,sering
2263,tinggi,sedang,iya,sedang,jarang
2264,sedang,rendah,tidak,sedang,sering
2265,sedang,tinggi,iya,tinggi,sering
2266,sedang,sedang,tidak,tinggi,jarang
2267,sedang,sedang,iya,sedang,sering
2268,tinggi,sedang,iya,rendah,jarang
2269,rendah,tinggi,iya,tinggi,sering
2270,sedang,sedang,iya,rendah,jarang
2271,rendah,rendah,tidak,rendah,jarang
2272,sedang,rendah,tidak,rendah,jarang
2273,sedang,sedang,tidak,sedang,jarang
2274,sedang,tinggi,iya,rendah,jarang
2275,tinggi,sedang,iya,rendah,jarang
2276,sedang,sedang,iya,sedang,jarang
2277,tinggi,rendah,iya,rendah,jarang
2278,sedang,sedang,iya,sedang,jarang
2279,sedang,tinggi,iya,tinggi,sering
2280,rendah,sedang,tidak,tinggi,jarang
2281,sedang,tinggi,tidak,rendah,sering
2282,sedang,sedang,iya,rendah,sering
2283,sedang,rendah,iya,tinggi,sering
2284,rendah,tinggi,tidak,rendah,sering
2285,rendah,sedang,iya,tinggi,jarang
2286,sedang,tinggi,iya,rendah,sering
2287,tinggi,tinggi,iya,tinggi,jarang
2288,sedang,rendah,tidak,sedang,sering
2289,sedang,rendah,tidak,sedang,sering
2290,rendah,tinggi,iya,tinggi,jarang
2291,sedang,sedang,iya,sedang,sering
2292,sedang,rendah,iya,sedang,jarang
2293,rendah,rendah,tidak,sedang,jarang
2294,sedang,rendah,tidak,tinggi,jarang
2295,rendah,tinggi,iya,rendah,sering
2296,rendah,rendah,iya,rendah,sering
2297,rendah,sedang,iya,sedang,sering
2298,rendah,sedang,iya,rendah,jarang
2299,rendah,sedang,tidak,sedang,jarang
2300,sedang,rendah,iya,rendah,sering
2301,tinggi,tinggi,iya,sedang,jarang
2302,sedang,rendah,tidak,rendah,sering
2303,sedang,tinggi,iya,sedang,jarang
2304,sedang,tinggi,tidak,rendah,jarang
2305,tinggi,sedang,tidak,rendah,jarang
2306,sedang,sedang,tidak,rendah,sering
2307,rendah,sedang,tidak,tinggi,jarang
2308,sedang,sedang,tidak,rendah,jarang
2309,rendah,tinggi,iya,tinggi,jarang
2310,sedang,tinggi,iya,rendah,jarang
2311,sedang,sedang,iya,rendah,jarang
2312,tinggi,sedang,tidak,sedang,jarang
2313,sedang,tinggi,tidak,sedang,sering
2314,tinggi,tinggi,iya,tinggi,jarang
2315,tinggi,sedang,iya,tinggi,sering
2316,rendah,sedang,tidak,tinggi,sering
2317,sedang,sedang,iya,sedang,jarang
2318,sedang,tinggi,iya,sedang,jarang
2319,sedang,rendah,iya,sedang,sering
2320,sedang,sedang,iya,tinggi,jarang
2321,tinggi,sedang,tidak,sedang,jarang
2322,tinggi,sedang,iya,sedang,jarang
2323,sedang,sedang,tidak,rendah,sering
2324,sedang,tinggi,iya,rendah,jarang
2325,tinggi,rendah,tidak,tinggi,sering
2326,tinggi,sedang,iya,sedang,sering
2327,tinggi,rendah,tidak,sedang,jarang
2328,rendah,rendah,iya,rendah,jarang
2329,sedang,sedang,iya,tinggi,jarang
2330,rendah,sedang,iya,rendah,jarang
2331,sedang,sedang,iya,tinggi,jarang
2332,rendah,sedang,iya,rendah,jarang
2333,sedang,rendah,iya,tinggi,jarang
2334,sedang,sedang,iya,tinggi,jarang
2335,rendah,tinggi,iya,rendah,jarang
2336,sedang,tinggi,iya,sedang,sering
2337,sedang,sedang,iya,sedang,jarang
2338,sedang,sedang,iya,rendah,sering
2339,rendah,tinggi,iya,tinggi,jarang
2340,sedang,rendah,iya,sedang,jarang
2341,tinggi,tinggi,iya,sedang,jarang
2342,rendah,tinggi,iya,rendah,jarang
2343,rendah,rendah,tidak,sedang,jarang
2344,sedang,rendah,iya,tinggi,sering
2345,tinggi,tinggi,iya,sedang,sering
2346,sedang,sedang,iya,tinggi,jarang
2347,sedang,rendah,iya,tinggi,jarang
2348,sedang,sedang,tidak,rendah,jarang
2349,sedang,sedang,iya,rendah,jarang
2350,rendah,tinggi,iya,tinggi,jarang
2351,sedang,tinggi,iya,sedang,jarang
2352,tinggi,tinggi,tidak,rendah,jarang
2353,sedang,sedang,iya,rendah,jarang
2354,tinggi,sedang,iya,sedang,jarang
2355,tinggi,sedang,tidak,tinggi,jarang
2356,rendah,sedang,tidak,rendah,jarang
2357,tinggi,rendah,tidak,rendah,sering
2358,rendah,tinggi,iya,tinggi,jarang
2359,sedang,tinggi,tidak,tinggi,sering
2360,rendah,sedang,tidak,sedang,sering
2361,rendah,sedang,iya,tinggi,sering
2362,sedang,sedang,tidak,sedang,sering
2363,sedang,sedang,tidak,tinggi,sering
2364,sedang,tinggi,iya,sedang,sering
2365,sedang,sedang,iya,rendah,jarang
2366,rendah,tinggi,iya,tinggi,jarang
2367,rendah,sedang,iya,sedang,sering
2368,sedang,sedang,iya,tinggi,sering
2369,sedang,tinggi,iya,sedang,sering
2370,tinggi,rendah,tidak,tinggi,sering
2371,sedang,sedang,tidak,tinggi,sering
2372,tinggi,sedang,iya,rendah,sering
2373,sedang,sedang,iya,tinggi,sering
2374,sedang,tinggi,iya,sedang,jarang
2375,sedang,sedang,iya,tinggi,sering
2376,sedang,tinggi,iya,sedang,sering
2377,sedang,sedang,tidak,tinggi,sering
2378,tinggi,sedang,tidak,sedang,sering
2379,sedang,tinggi,iya,rendah,jarang
2380,tinggi,sedang,iya,rendah,jarang
2381,tinggi,sedang,iya,sedang,sering
2382,tinggi,sedang,tidak,tinggi,jarang
2383,tinggi,sedang,iya,sedang,jarang
2384,sedang,rendah,iya,sedang,jarang
2385,sedang,sedang,tidak,rendah,sering
2386,sedang,sedang,iya,sedang,sering
2387,sedang,sedang,iya,rendah,sering
2388,sedang,tinggi,tidak,tinggi,sering
2389,tinggi,sedang,iya,tinggi,jarang
2390,sedang,tinggi,tidak,sedang,jarang
2391,sedang,rendah,iya,rendah,jarang
2392,rendah,sedang,tidak,rendah,sering
2393,sedang,tinggi,iya,sedang,jarang
2394,rendah,sedang,iya,sedang,sering
2395,tinggi,tinggi,iya,tinggi,jarang
2396,sedang,sedang,iya,rendah,jarang
2397,rendah,rendah,iya,tinggi,sering
2398,rendah,sedang,iya,sedang,jarang
2399,sedang,sedang,iya,sedang,sering
2400,sedang,tinggi,iya,sedang,jarang
2401,sedang,sedang,iya,rendah,jarang
2402,rendah,tinggi,iya,sedang,jarang
2403,sedang,tinggi,iya,tinggi,jarang
2404,sedang,sedang,iya,sedang,sering
2405,sedang,sedang,iya,tinggi,jarang
2406,sedang,tinggi,tidak,sedang,jarang
2407,sedang,tinggi,tidak,rendah,jarang
2408,rendah,sedang,tidak,sedang,sering
2409,tinggi,sedang,iya,sedang,sering
2410,sedang,sedang,iya,sedang,jarang
2411,sedang,tinggi,iya,rendah,jarang
2412,rendah,sedang,iya,sedang,sering
2413,sedang,tinggi,iya,rendah,sering
2414,rendah,rendah,iya,rendah,jarang
2415,sedang,rendah,tidak,sedang,sering
2416,tinggi,sedang,tidak,sedang,sering
2417,sedang,sedang,iya,tinggi,sering
2418,rendah,sedang,iya,sedang,sering
2419,rendah,sedang,iya,tinggi,sering
2420,sedang,sedang,tidak,sedang,jarang
2421,rendah,rendah,iya,tinggi,sering
2422,rendah,sedang,tidak,rendah,jarang
2423,tinggi,tinggi,tidak,tinggi,sering
2424,sedang,sedang,tidak,sedang,jarang
2425,sedang,sedang,tidak,tinggi,jarang
2426,tinggi,sedang,tidak,sedang,sering
2427,rendah,tinggi,tidak,rendah,sering
2428,tinggi,sedang,iya,sedang,jarang
2429,sedang,tinggi,tidak,rendah,jarang
2430,tinggi,tinggi,tidak,sedang,jarang
2431,sedang,sedang,tidak,rendah,sering
2432,tinggi,rendah,iya,sedang,sering
2433,tinggi,tinggi,tidak,tinggi,jarang
2434,sedang,rendah,iya,sedang,sering
2435,tinggi,sedang,iya,tinggi,sering
2436,sedang,tinggi,tidak,sedang,jarang
2437,sedang,sedang,iya,sedang,sering
2438,sedang,tinggi,tidak,tinggi,jarang
2439,sedang,rendah,iya,tinggi,sering
2440,rendah,tinggi,iya,tinggi,jarang
2441,sedang,sedang,tidak,rendah,jarang
2442,sedang,sedang,tidak,sedang,jarang
2443,tinggi,rendah,iya,rendah,jarang
2444,tinggi,tinggi,iya,sedang,sering
2445,sedang,rendah,tidak,sedang,jarang
2446,sedang,rendah,iya,tinggi,jarang
2447,sedang,sedang,iya,tinggi,sering
2448,rendah,sedang,iya,sedang,jarang
2449,rendah,sedang,tidak,rendah,jarang
2450,sedang,rendah,iya,tinggi,sering
2451,sedang,sedang,iya,rendah,sering
2452,tinggi,sedang,tidak,sedang,jarang
2453,sedang,sedang,iya,rendah,jarang
2454,sedang,sedang,iya,sedang,sering
2455,sedang,tinggi,iya,tinggi,jarang
2456,rendah,sedang,tidak,rendah,jarang
2457,sedang,sedang,iya,sedang,jarang
2458,sedang,sedang,iya,sedang,jarang
2459,sedang,tinggi,iya,tinggi,sering
2460,sedang,tinggi,tidak,tinggi,sering
2461,tinggi,tinggi,iya,rendah,sering
2462,tinggi,sedang,iya,rendah,sering
2463,sedang,rendah,tidak,sedang,jarang
2464,sedang,sedang,iya,sedang,jarang
2465,sedang,sedang,iya,sedang,sering
2466,rendah,sedang,tidak,rendah,jarang
2467,sedang,tinggi,iya,rendah,jarang
2468,rendah,tinggi,iya,sedang,sering
2469,sedang,tinggi,tidak,rendah,jarang
2470,sedang,sedang,tidak,tinggi,jarang
2471,rendah,tinggi,tidak,rendah,sering
2472,tinggi,sedang,tidak,rendah,sering
2473,tinggi,rendah,iya,tinggi,jarang
2474,tinggi,tinggi,tidak,sedang,sering
