responden_id,gaya_kelekatan,kebutuhan_validasi,kontrol_diri,impulsif,empati_pasangan
1788,cemas,rendah,tinggi,tidak,tinggi
1789,menghindar,tinggi,tinggi,iya,tinggi
1790,menghindar,sedang,tinggi,tidak,tinggi
1791,cemas,rendah,tinggi,iya,tinggi
1792,aman,sedang,tinggi,tidak,tinggi
1793,menghindar,sedang,tinggi,tidak,tinggi
1794,cemas,rendah,rendah,iya,tinggi
1795,aman,sedang,tinggi,tidak,tinggi
1796,aman,tinggi,tinggi,tidak,rendah
1797,aman,sedang,tinggi,iya,rendah
1798,aman,rendah,rendah,tidak,tinggi
1799,aman,tinggi,tinggi,tidak,rendah
1800,menghindar,sedang,rendah,iya,tinggi
1801,cemas,tinggi,rendah,iya,tinggi
1802,cemas,rendah,tinggi,tidak,tinggi
1803,menghindar,sedang,tinggi,tidak,tinggi
1804,cemas,sedang,tinggi,iya,tinggi
1805,menghindar,rendah,tinggi,tidak,tinggi
1806,menghindar,tinggi,tinggi,tidak,tinggi
1807,aman,sedang,tinggi,iya,tinggi
1808,menghindar,rendah,rendah,tidak,tinggi
1809,cemas,sedang,rendah,tidak,tinggi
1810,aman,sedang,tinggi,iya,tinggi
1811,cemas,rendah,tinggi,iya,tinggi
1812,cemas,tinggi,rendah,iya,rendah
1813,menghindar,tinggi,rendah,tidak,rendah
1814,aman,rendah,tinggi,tidak,tinggi
1815,cemas,sedang,tinggi,iya,tinggi
1816,aman,sedang,tinggi,tidak,tinggi
1817,aman,tinggi,tinggi,iya,rendah
1818,aman,tinggi,rendah,tidak,tinggi
1819,cemas,sedang,tinggi,iya,tinggi
1820,menghindar,tinggi,tinggi,tidak,tinggi
1821,aman,sedang,rendah,tidak,tinggi
1822,cemas,sedang,tinggi,tidak,tinggi
1823,aman,tinggi,tinggi,iya,rendah
1824,aman,sedang,tinggi,tidak,tinggi
1825,cemas,sedang,rendah,tidak,tinggi
1826,aman,sedang,tinggi,tidak,tinggi
1827,cemas,rendah,tinggi,tidak,tinggi
1828,aman,sedang,tinggi,iya,tinggi
1829,aman,tinggi,rendah,tidak,rendah
1830,cemas,sedang,tinggi,tidak,rendah
1831,cemas,tinggi,tinggi,tidak,tinggi
1832,aman,rendah,rendah,iya,tinggi
1833,cemas,sedang,rendah,iya,rendah
1834,menghindar,tinggi,tinggi,tidak,tinggi
1835,cemas,sedang,rendah,tidak,tinggi
1836,aman,rendah,tinggi,tidak,rendah
1837,cemas,sedang,rendah,iya,rendah
1838,cemas,sedang,rendah,tidak,tinggi
1839,aman,rendah,tinggi,iya,tinggi
1840,menghindar,tinggi,rendah,tidak,rendah
1841,menghindar,tinggi,tinggi,iya,rendah
1842,menghindar,sedang,tinggi,tidak,tinggi
1843,menghindar,tinggi,tinggi,iya,rendah
1844,cemas,tinggi,tinggi,tidak,tinggi
1845,cemas,sedang,tinggi,tidak,tinggi
1846,cemas,rendah,rendah,iya,tinggi
1847,menghindar,rendah,tinggi,tidak,tinggi
1848,cemas,rendah,rendah,tidak,tinggi
1849,aman,rendah,tinggi,iya,rendah
1850,aman,sedang,tinggi,tidak,tinggi
1851,menghindar,sedang,tinggi,tidak,tinggi
1852,aman,rendah,rendah,tidak,tinggi
1853,cemas,rendah,rendah,tidak,tinggi
1854,menghindar,sedang,tinggi,iya,tinggi
1855,cemas,rendah,rendah,tidak,rendah
1856,menghindar,tinggi,tinggi,tidak,tinggi
1857,cemas,rendah,tinggi,tidak,tinggi
1858,aman,tinggi,rendah,tidak,tinggi
1859,menghindar,tinggi,rendah,iya,tinggi
1860,aman,sedang,tinggi,iya,tinggi
1861,aman,sedang,tinggi,tidak,rendah
1862,aman,tinggi,rendah,tidak,rendah
1863,aman,rendah,rendah,iya,rendah
1864,aman,tinggi,rendah,tidak,tinggi
1865,aman,tinggi,rendah,tidak,tinggi
1866,cemas,sedang,tinggi,tidak,tinggi
1867,menghindar,sedang,tinggi,tidak,tinggi
1868,aman,sedang,tinggi,iya,tinggi
1869,aman,sedang,tinggi,tidak,tinggi
1870,cemas,sedang,rendah,iya,tinggi
1871,cemas,sedang,tinggi,tidak,tinggi
1872,menghindar,rendah,tinggi,tidak,tinggi
1873,aman,sedang,tinggi,iya,tinggi
1874,menghindar,sedang,tinggi,iya,rendah
1875,cemas,rendah,tinggi,iya,tinggi
1876,cemas,rendah,tinggi,tidak,tinggi
1877,aman,rendah,rendah,iya,tinggi
1878,aman,sedang,tinggi,tidak,tinggi
1879,aman,sedang,tinggi,tidak,tinggi
1880,aman,rendah,tinggi,tidak,tinggi
1881,cemas,tinggi,tinggi,tidak,tinggi
1882,menghindar,tinggi,tinggi,iya,tinggi
1883,cemas,sedang,tinggi,iya,tinggi
1884,cemas,rendah,tinggi,tidak,tinggi
1885,cemas,sedang,tinggi,tidak,tinggi
1886,aman,sedang,tinggi,iya,rendah
1887,menghindar,tinggi,tinggi,tidak,tinggi
1888,cemas,sedang,rendah,tidak,rendah
1889,aman,sedang,tinggi,tidak,tinggi
1890,aman,tinggi,tinggi,tidak,rendah
1891,cemas,rendah,tinggi,iya,tinggi
1892,cemas,rendah,rendah,tidak,tinggi
1893,aman,sedang,tinggi,tidak,tinggi
1894,menghindar,rendah,rendah,iya,tinggi
1895,cemas,rendah,tinggi,tidak,tinggi
1896,cemas,sedang,rendah,iya,tinggi
1897,aman,rendah,tinggi,tidak,rendah
1898,aman,sedang,rendah,iya,tinggi
1899,menghindar,tinggi,rendah,tidak,rendah
1900,menghindar,sedang,tinggi,tidak,tinggi
1901,aman,rendah,rendah,tidak,rendah
1902,aman,rendah,tinggi,tidak,tinggi
1903,aman,rendah,tinggi,iya,tinggi
1904,aman,rendah,tinggi,tidak,tinggi
1905,cemas,rendah,rendah,tidak,tinggi
1906,menghindar,sedang,tinggi,tidak,tinggi
1907,aman,sedang,rendah,iya,tinggi
1908,aman,sedang,tinggi,iya,tinggi
1909,menghindar,tinggi,tinggi,tidak,tinggi
1910,aman,tinggi,rendah,tidak,tinggi
1911,menghindar,sedang,tinggi,tidak,tinggi
1912,cemas,rendah,rendah,tidak,rendah
1913,menghindar,sedang,tinggi,tidak,tinggi
1914,aman,sedang,tinggi,tidak,tinggi
1915,aman,rendah,tinggi,iya,tinggi
1916,aman,tinggi,tinggi,iya,tinggi
1917,aman,sedang,tinggi,tidak,rendah
1918,aman,rendah,tinggi,tidak,rendah
1919,menghindar,tinggi,tinggi,iya,rendah
1920,menghindar,tinggi,tinggi,tidak,tinggi
1921,cemas,sedang,tinggi,tidak,tinggi
1922,aman,sedang,tinggi,iya,tinggi
1923,cemas,sedang,rendah,tidak,tinggi
1924,cemas,sedang,rendah,tidak,tinggi
1925,aman,rendah,rendah,tidak,tinggi
1926,menghindar,sedang,tinggi,tidak,tinggi
1927,aman,tinggi,rendah,tidak,tinggi
1928,aman,rendah,tinggi,tidak,tinggi
1929,aman,tinggi,tinggi,tidak,tinggi
1930,cemas,tinggi,tinggi,iya,rendah
1931,cemas,rendah,tinggi,tidak,rendah
1932,aman,tinggi,rendah,tidak,tinggi
1933,aman,rendah,tinggi,tidak,tinggi
1934,aman,sedang,tinggi,tidak,rendah
1935,aman,tinggi,tinggi,iya,tinggi
1936,aman,rendah,tinggi,tidak,tinggi
1937,aman,sedang,rendah,tidak,tinggi
1938,aman,tinggi,tinggi,tidak,tinggi
1939,menghindar,sedang,rendah,tidak,tinggi
1940,cemas,rendah,tinggi,tidak,rendah
1941,cemas,rendah,rendah,tidak,rendah
1942,aman,sedang,tinggi,tidak,rendah
1943,aman,tinggi,rendah,iya,tinggi
1944,aman,tinggi,tinggi,iya,tinggi
1945,aman,sedang,rendah,iya,tinggi
1946,aman,sedang,tinggi,iya,tinggi
1947,menghindar,rendah,tinggi,iya,tinggi
1948,menghindar,rendah,rendah,iya,tinggi
1949,aman,sedang,rendah,tidak,rendah
1950,aman,sedang,tinggi,tidak,tinggi
1951,menghindar,sedang,rendah,iya,tinggi
1952,aman,tinggi,tinggi,tidak,tinggi
1953,cemas,sedang,tinggi,tidak,tinggi
1954,menghindar,sedang,rendah,tidak,tinggi
1955,menghindar,rendah,rendah,tidak,tinggi
1956,aman,tinggi,tinggi,tidak,rendah
1957,aman,tinggi,rendah,tidak,tinggi
1958,aman,tinggi,rendah,tidak,tinggi
1959,menghindar,sedang,rendah,iya,rendah
1960,menghindar,sedang,rendah,iya,rendah
1961,cemas,sedang,rendah,iya,tinggi
1962,cemas,rendah,tinggi,iya,tinggi
1963,cemas,sedang,tinggi,tidak,tinggi
1964,cemas,tinggi,tinggi,tidak,tinggi
1965,menghindar,rendah,rendah,tidak,tinggi
1966,cemas,rendah,rendah,iya,tinggi
1967,cemas,sedang,tinggi,tidak,tinggi
1968,aman,rendah,tinggi,iya,tinggi
1969,cemas,sedang,rendah,tidak,tinggi
1970,aman,sedang,tinggi,iya,tinggi
1971,aman,sedang,tinggi,tidak,rendah
1972,menghindar,tinggi,tinggi,iya,tinggi
1973,cemas,sedang,rendah,tidak,tinggi
1974,menghindar,tinggi,tinggi,tidak,tinggi
1975,aman,tinggi,tinggi,tidak,rendah
1976,cemas,tinggi,tinggi,iya,rendah
1977,aman,rendah,tinggi,tidak,rendah
1978,menghindar,rendah,rendah,iya,tinggi
1979,aman,rendah,tinggi,iya,tinggi
1980,cemas,sedang,tinggi,iya,tinggi
1981,cemas,tinggi,tinggi,tidak,tinggi
1982,aman,sedang,tinggi,tidak,rendah
1983,menghindar,tinggi,tinggi,tidak,rendah
1984,menghindar,sedang,rendah,iya,rendah
1985,aman,sedang,rendah,iya,tinggi
1986,aman,tinggi,tinggi,iya,tinggi
1987,aman,sedang,rendah,tidak,tinggi
1988,aman,tinggi,rendah,tidak,tinggi
1989,menghindar,rendah,tinggi,iya,rendah
1990,menghindar,tinggi,tinggi,tidak,rendah
1991,aman,sedang,rendah,iya,tinggi
1992,aman,tinggi,tinggi,tidak,tinggi
1993,cemas,rendah,rendah,tidak,rendah
1994,aman,sedang,rendah,iya,rendah
1995,aman,tinggi,rendah,tidak,tinggi
1996,aman,tinggi,rendah,tidak,tinggi
1997,cemas,rendah,tinggi,iya,rendah
1998,cemas,sedang,tinggi,iya,tinggi
1999,cemas,sedang,tinggi,iya,rendah
2000,aman,rendah,rendah,iya,tinggi
2001,menghindar,sedang,tinggi,tidak,rendah
2002,cemas,rendah,rendah,tidak,rendah
2003,menghindar,sedang,rendah,tidak,tinggi
2004,aman,sedang,tinggi,tidak,rendah
2005,menghindar,sedang,tinggi,tidak,tinggi
2006,menghindar,sedang,rendah,iya,tinggi
2007,aman,tinggi,rendah,tidak,tinggi
2008,aman,rendah,tinggi,iya,tinggi
2009,menghindar,sedang,tinggi,tidak,tinggi
2010,cemas,rendah,tinggi,tidak,rendah
2011,menghindar,sedang,tinggi,tidak,tinggi
2012,cemas,rendah,tinggi,iya,tinggi
2013,cemas,rendah,rendah,tidak,rendah
2014,aman,sedang,tinggi,tidak,tinggi
2015,aman,sedang,rendah,iya,tinggi
2016,menghindar,tinggi,rendah,tidak,rendah
2017,aman,sedang,tinggi,tidak,tinggi
2018,aman,tinggi,tinggi,iya,tinggi
2019,cemas,sedang,rendah,tidak,rendah
2020,cemas,rendah,tinggi,tidak,rendah
2021,aman,sedang,tinggi,tidak,tinggi
2022,aman,sedang,rendah,tidak,tinggi
2023,aman,sedang,rendah,tidak,rendah
2024,aman,sedang,rendah,tidak,tinggi
2025,cemas,sedang,rendah,tidak,tinggi
2026,aman,sedang,tinggi,tidak,rendah
2027,menghindar,rendah,tinggi,tidak,tinggi
2028,menghindar,rendah,tinggi,tidak,tinggi
2029,cemas,rendah,rendah,tidak,tinggi
2030,aman,rendah,rendah,iya,tinggi
2031,cemas,tinggi,rendah,tidak,tinggi
2032,aman,rendah,rendah,iya,rendah
2033,aman,sedang,rendah,tidak,tinggi
2034,menghindar,sedang,tinggi,tidak,tinggi
2035,aman,rendah,rendah,tidak,tinggi
2036,menghindar,tinggi,tinggi,iya,tinggi
2037,aman,sedang,tinggi,tidak,tinggi
2038,aman,rendah,tinggi,tidak,rendah
2039,menghindar,tinggi,rendah,tidak,tinggi
2040,cemas,rendah,tinggi,tidak,tinggi
2041,cemas,rendah,tinggi,tidak,tinggi
2042,cemas,tinggi,rendah,tidak,tinggi
2043,aman,sedang,tinggi,tidak,tinggi
2044,cemas,rendah,tinggi,iya,tinggi
2045,aman,rendah,tinggi,tidak,rendah
2046,cemas,tinggi,rendah,tidak,rendah
2047,cemas,sedang,tinggi,tidak,tinggi
2048,menghindar,rendah,tinggi,tidak,rendah
2049,cemas,sedang,tinggi,tidak,tinggi
2050,aman,tinggi,tinggi,tidak,rendah
2051,cemas,rendah,tinggi,tidak,rendah
2052,aman,tinggi,rendah,tidak,rendah
2053,aman,sedang,tinggi,tidak,tinggi
2054,aman,sedang,tinggi,tidak,tinggi
2055,cemas,sedang,rendah,tidak,tinggi
2056,aman,tinggi,rendah,tidak,rendah
2057,aman,rendah,tinggi,tidak,tinggi
2058,menghindar,rendah,tinggi,tidak,rendah
2059,cemas,tinggi,rendah,iya,tinggi
2060,aman,sedang,rendah,tidak,tinggi
2061,aman,sedang,tinggi,tidak,tinggi
2062,cemas,sedang,tinggi,iya,rendah
2063,menghindar,sedang,rendah,tidak,tinggi
2064,aman,tinggi,tinggi,iya,rendah
2065,menghindar,tinggi,rendah,iya,tinggi
2066,cemas,sedang,rendah,iya,tinggi
2067,cemas,rendah,tinggi,iya,tinggi
2068,menghindar,sedang,rendah,tidak,tinggi
2069,cemas,sedang,tinggi,tidak,tinggi
2070,menghindar,sedang,rendah,iya,tinggi
2071,aman,sedang,tinggi,tidak,tinggi
2072,cemas,rendah,rendah,iya,tinggi
2073,cemas,sedang,rendah,tidak,tinggi
2074,aman,sedang,tinggi,tidak,rendah
2075,cemas,tinggi,tinggi,iya,tinggi
2076,aman,sedang,tinggi,tidak,tinggi
2077,aman,rendah,tinggi,iya,rendah
2078,aman,sedang,tinggi,tidak,tinggi
2079,cemas,tinggi,tinggi,iya,tinggi
2080,menghindar,sedang,tinggi,iya,tinggi
2081,aman,sedang,tinggi,tidak,tinggi
2082,cemas,sedang,tinggi,tidak,tinggi
2083,aman,rendah,tinggi,tidak,tinggi
2084,menghindar,tinggi,rendah,iya,tinggi
2085,cemas,rendah,tinggi,iya,rendah
2086,cemas,sedang,rendah,tidak,rendah
2087,cemas,rendah,rendah,tidak,tinggi
2088,aman,rendah,tinggi,iya,rendah
2089,cemas,sedang,tinggi,iya,tinggi
2090,menghindar,sedang,tinggi,tidak,tinggi
2091,aman,sedang,tinggi,tidak,tinggi
2092,cemas,sedang,rendah,iya,tinggi
2093,menghindar,sedang,tinggi,tidak,tinggi
2094,aman,sedang,tinggi,iya,tinggi
2095,menghindar,sedang,rendah,tidak,rendah
2096,menghindar,sedang,rendah,iya,rendah
2097,cemas,sedang,tinggi,tidak,tinggi
2098,aman,sedang,tinggi,iya,tinggi
2099,aman,tinggi,tinggi,tidak,rendah
2100,aman,rendah,tinggi,tidak,tinggi
2101,menghindar,tinggi,tinggi,tidak,tinggi
2102,menghindar,rendah,rendah,iya,tinggi
2103,cemas,sedang,tinggi,tidak,tinggi
2104,aman,rendah,rendah,tidak,tinggi
2105,aman,sedang,rendah,tidak,tinggi
2106,cemas,rendah,tinggi,tidak,tinggi
2107,cemas,tinggi,tinggi,tidak,tinggi
2108,menghindar,tinggi,tinggi,tidak,tinggi
2109,cemas,sedang,tinggi,tidak,tinggi
2110,menghindar,sedang,rendah,iya,rendah
2111,cemas,tinggi,rendah,iya,tinggi
2112,cemas,tinggi,rendah,iya,tinggi
2113,aman,sedang,tinggi,tidak,rendah
2114,menghindar,sedang,tinggi,iya,rendah
2115,cemas,sedang,tinggi,tidak,rendah
2116,aman,sedang,rendah,tidak,rendah
2117,aman,sedang,tinggi,tidak,tinggi
2118,aman,sedang,tinggi,tidak,rendah
2119,cemas,rendah,tinggi,tidak,rendah
2120,aman,sedang,tinggi,tidak,tinggi
2121,aman,sedang,tinggi,tidak,tinggi
2122,cemas,tinggi,rendah,tidak,rendah
2123,aman,tinggi,rendah,tidak,rendah
2124,menghindar,sedang,rendah,tidak,tinggi
2125,aman,sedang,rendah,tidak,tinggi
2126,cemas,rendah,rendah,tidak,tinggi
2127,aman,sedang,rendah,tidak,rendah
2128,aman,rendah,rendah,tidak,rendah
2129,aman,rendah,tinggi,tidak,rendah
2130,menghindar,sedang,tinggi,iya,rendah
2131,cemas,sedang,tinggi,tidak,tinggi
2132,aman,rendah,rendah,tidak,tinggi
2133,cemas,tinggi,rendah,iya,tinggi
2134,aman,sedang,rendah,tidak,tinggi
2135,menghindar,rendah,tinggi,tidak,tinggi
2136,menghindar,rendah,tinggi,tidak,tinggi
2137,cemas,rendah,rendah,tidak,tinggi
2138,cemas,rendah,tinggi,tidak,rendah
2139,menghindar,tinggi,rendah,iya,tinggi
2140,cemas,sedang,tinggi,tidak,tinggi
2141,cemas,tinggi,rendah,tidak,tinggi
2142,menghindar,rendah,rendah,tidak,tinggi
2143,cemas,sedang,tinggi,iya,tinggi
2144,cemas,sedang,tinggi,iya,tinggi
2145,menghindar,sedang,tinggi,tidak,tinggi
2146,cemas,sedang,tinggi,tidak,tinggi
2147,cemas,tinggi,rendah,tidak,rendah
2148,aman,rendah,tinggi,tidak,tinggi
2149,aman,sedang,tinggi,tidak,tinggi
2150,aman,tinggi,tinggi,tidak,tinggi
2151,cemas,rendah,tinggi,iya,tinggi
2152,aman,rendah,tinggi,tidak,tinggi
2153,menghindar,rendah,tinggi,tidak,tinggi
2154,cemas,sedang,tinggi,tidak,tinggi
2155,cemas,rendah,tinggi,tidak,rendah
2156,aman,rendah,tinggi,tidak,tinggi
2157,menghindar,sedang,tinggi,iya,rendah
2158,cemas,sedang,tinggi,tidak,tinggi
2159,cemas,rendah,rendah,iya,rendah
2160,aman,sedang,rendah,tidak,tinggi
2161,cemas,sedang,tinggi,tidak,tinggi
2162,cemas,tinggi,rendah,tidak,tinggi
2163,cemas,sedang,tinggi,iya,tinggi
2164,menghindar,tinggi,tinggi,tidak,tinggi
2165,menghindar,sedang,tinggi,tidak,rendah
2166,menghindar,rendah,tinggi,tidak,tinggi
2167,cemas,sedang,tinggi,iya,rendah
2168,menghindar,tinggi,tinggi,tidak,tinggi
2169,menghindar,sedang,rendah,tidak,tinggi
2170,aman,tinggi,tinggi,tidak,tinggi
2171,aman,tinggi,tinggi,tidak,tinggi
2172,aman,rendah,rendah,tidak,tinggi
2173,aman,rendah,tinggi,tidak,tinggi
2174,aman,rendah,tinggi,iya,tinggi
2175,aman,sedang,tinggi,tidak,rendah
2176,cemas,rendah,rendah,iya,tinggi
2177,aman,tinggi,tinggi,iya,rendah
2178,aman,rendah,rendah,tidak,rendah
2179,cemas,sedang,tinggi,tidak,tinggi
2180,menghindar,rendah,tinggi,iya,rendah
2181,menghindar,tinggi,tinggi,tidak,rendah
2182,cemas,sedang,tinggi,tidak,tinggi
2183,aman,tinggi,rendah,iya,tinggi
2184,aman,tinggi,rendah,tidak,rendah
2185,aman,sedang,rendah,iya,rendah
2186,aman,rendah,tinggi,tidak,rendah
2187,aman,rendah,tinggi,tidak,tinggi
2188,menghindar,rendah,rendah,tidak,tinggi
2189,aman,sedang,rendah,iya,tinggi
2190,aman,rendah,tinggi,tidak,rendah
2191,aman,rendah,tinggi,tidak,tinggi
2192,cemas,sedang,rendah,iya,tinggi
2193,aman,sedang,rendah,iya,tinggi
2194,aman,sedang,rendah,iya,tinggi
2195,aman,sedang,rendah,tidak,tinggi
2196,aman,tinggi,rendah,iya,rendah
2197,aman,sedang,rendah,tidak,tinggi
2198,cemas,rendah,tinggi,tidak,rendah
2199,aman,tinggi,tinggi,iya,rendah
2200,cemas,tinggi,rendah,tidak,tinggi
2201,cemas,rendah,tinggi,tidak,tinggi
2202,cemas,sedang,tinggi,tidak,tinggi
2203,aman,sedang,tinggi,iya,rendah
2204,aman,rendah,rendah,tidak,tinggi
2205,aman,tinggi,tinggi,tidak,rendah
2206,cemas,rendah,tinggi,tidak,tinggi
2207,cemas,tinggi,rendah,tidak,rendah
2208,aman,sedang,tinggi,iya,tinggi
2209,cemas,sedang,tinggi,tidak,rendah
2210,menghindar,rendah,tinggi,iya,rendah
2211,cemas,rendah,rendah,iya,tinggi
2212,aman,rendah,rendah,tidak,tinggi
2213,cemas,rendah,tinggi,tidak,tinggi
2214,aman,sedang,rendah,tidak,tinggi
2215,cemas,tinggi,tinggi,iya,tinggi
2216,aman,sedang,rendah,tidak,rendah
2217,aman,tinggi,tinggi,tidak,tinggi
2218,menghindar,sedang,tinggi,tidak,tinggi
2219,cemas,tinggi,rendah,tidak,rendah
2220,aman,tinggi,tinggi,iya,rendah
2221,aman,rendah,tinggi,iya,rendah
2222,cemas,tinggi,rendah,tidak,tinggi
2223,menghindar,sedang,rendah,iya,rendah
2224,cemas,tinggi,rendah,iya,rendah
2225,menghindar,sedang,rendah,tidak,tinggi
2226,aman,sedang,tinggi,tidak,tinggi
2227,cemas,rendah,tinggi,iya,tinggi
2228,cemas,rendah,rendah,iya,tinggi
2229,cemas,sedang,rendah,tidak,rendah
2230,aman,tinggi,rendah,tidak,tinggi
2231,cemas,sedang,tinggi,iya,rendah
2232,cemas,sedang,rendah,tidak,tinggi
2233,cemas,tinggi,tinggi,iya,tinggi
2234,cemas,tinggi,rendah,iya,tinggi
2235,cemas,rendah,tinggi,iya,tinggi
2236,cemas,rendah,rendah,iya,rendah
2237,aman,rendah,tinggi,tidak,tinggi
2238,aman,tinggi,tinggi,iya,tinggi
2239,cemas,tinggi,tinggi,tidak,tinggi
2240,menghindar,rendah,tinggi,iya,rendah
2241,aman,rendah,tinggi,tidak,tinggi
2242,cemas,tinggi,tinggi,tidak,rendah
2243,aman,tinggi,tinggi,tidak,tinggi
2244,aman,tinggi,tinggi,iya,tinggi
2245,cemas,sedang,tinggi,tidak,rendah
2246,cemas,rendah,tinggi,tidak,tinggi
2247,aman,sedang,rendah,iya,tinggi
2248,cemas,rendah,tinggi,iya,tinggi
2249,menghindar,tinggi,tinggi,tidak,rendah
2250,menghindar,sedang,rendah,tidak,tinggi
2251,aman,tinggi,tinggi,tidak,tinggi
2252,cemas,sedang,rendah,iya,tinggi
2253,aman,tinggi,tinggi,iya,rendah
2254,aman,sedang,tinggi,iya,rendah
2255,cemas,sedang,rendah,tidak,tinggi
2256,cemas,sedang,tinggi,tidak,tinggi
2257,aman,rendah,rendah,iya,rendah
2258,menghindar,tinggi,rendah,tidak,tinggi
2259,menghindar,sedang,rendah,tidak,rendah
2260,cemas,sedang,tinggi,tidak,tinggi
2261,cemas,tinggi,tinggi,iya,tinggi
2262,aman,tinggi,rendah,iya,rendah
2263,cemas,sedang,tinggi,tidak,rendah
2264,aman,tinggi,rendah,iya,rendah
2265,menghindar,rendah,tinggi,tidak,rendah
2266,aman,rendah,rendah,tidak,rendah
2267,aman,sedang,rendah,tidak,tinggi
2268,cemas,sedang,rendah,tidak,rendah
2269,aman,sedang,tinggi,tidak,tinggi
2270,aman,sedang,tinggi,iya,tinggi
2271,aman,sedang,tinggi,tidak,tinggi
2272,menghindar,tinggi,rendah,tidak,tinggi
2273,cemas,sedang,tinggi,tidak,rendah
2274,aman,tinggi,tinggi,tidak,tinggi
2275,aman,tinggi,rendah,tidak,rendah
2276,aman,rendah,rendah,tidak,tinggi
2277,cemas,rendah,rendah,iya,rendah
2278,cemas,sedang,tinggi,iya,tinggi
2279,aman,tinggi,tinggi,iya,tinggi
2280,aman,rendah,tinggi,tidak,tinggi
2281,aman,rendah,rendah,iya,rendah
2282,aman,tinggi,rendah,tidak,rendah
2283,aman,sedang,tinggi,tidak,tinggi
2284,cemas,rendah,rendah,tidak,rendah
2285,aman,rendah,tinggi,tidak,rendah
2286,cemas,tinggi,tinggi,iya,tinggi
2287,cemas,tinggi,rendah,tidak,tinggi
2288,aman,rendah,tinggi,tidak,tinggi
2289,cemas,sedang,tinggi,tidak,tinggi
2290,cemas,tinggi,tinggi,iya,tinggi
2291,aman,tinggi,tinggi,iya,rendah
2292,menghindar,tinggi,rendah,tidak,tinggi
2293,aman,sedang,tinggi,iya,tinggi
2294,menghindar,tinggi,tinggi,iya,tinggi
2295,cemas,sedang,tinggi,tidak,rendah
2296,cemas,rendah,tinggi,tidak,tinggi
2297,menghindar,sedang,tinggi,tidak,tinggi
2298,menghindar,sedang,rendah,tidak,rendah
2299,cemas,tinggi,rendah,iya,tinggi
2300,cemas,rendah,rendah,tidak,rendah
2301,aman,tinggi,rendah,tidak,tinggi
2302,cemas,rendah,rendah,iya,rendah
2303,aman,sedang,rendah,tidak,tinggi
2304,aman,rendah,tinggi,tidak,tinggi
2305,menghindar,sedang,tinggi,tidak,tinggi
2306,aman,sedang,tinggi,tidak,tinggi
2307,aman,sedang,tinggi,tidak,rendah
2308,cemas,rendah,rendah,iya,tinggi
2309,aman,sedang,tinggi,tidak,tinggi
2310,aman,tinggi,tinggi,iya,rendah
2311,cemas,sedang,rendah,tidak,tinggi
2312,cemas,rendah,tinggi,tidak,tinggi
2313,cemas,rendah,rendah,iya,tinggi
2314,cemas,tinggi,rendah,tidak,tinggi
2315,cemas,sedang,rendah,iya,tinggi
2316,cemas,rendah,tinggi,iya,rendah
2317,aman,tinggi,tinggi,tidak,tinggi
2318,cemas,sedang,tinggi,tidak,tinggi
2319,menghindar,rendah,tinggi,iya,rendah
2320,aman,tinggi,rendah,iya,tinggi
2321,aman,sedang,tinggi,tidak,tinggi
2322,aman,sedang,tinggi,tidak,tinggi
2323,cemas,sedang,rendah,tidak,rendah
2324,aman,tinggi,tinggi,tidak,tinggi
2325,cemas,rendah,rendah,iya,tinggi
2326,menghindar,rendah,rendah,tidak,tinggi
2327,cemas,rendah,tinggi,tidak,rendah
2328,aman,tinggi,tinggi,tidak,tinggi
2329,cemas,sedang,tinggi,tidak,tinggi
2330,aman,sedang,tinggi,tidak,tinggi
2331,cemas,rendah,rendah,tidak,tinggi
2332,cemas,sedang,tinggi,tidak,tinggi
2333,aman,tinggi,tinggi,tidak,tinggi
2334,menghindar,sedang,tinggi,tidak,rendah
2335,aman,tinggi,tinggi,tidak,tinggi
2336,menghindar,sedang,tinggi,iya,tinggi
2337,aman,tinggi,tinggi,iya,rendah
2338,aman,rendah,tinggi,tidak,tinggi
2339,aman,sedang,tinggi,tidak,tinggi
2340,aman,tinggi,tinggi,iya,tinggi
2341,cemas,tinggi,rendah,tidak,tinggi
2342,cemas,rendah,tinggi,iya,tinggi
2343,cemas,sedang,tinggi,iya,rendah
2344,aman,rendah,tinggi,tidak,rendah
2345,aman,tinggi,tinggi,tidak,rendah
2346,cemas,sedang,rendah,tidak,rendah
2347,aman,sedang,rendah,tidak,rendah
2348,cemas,rendah,rendah,iya,tinggi
2349,cemas,tinggi,rendah,iya,tinggi
2350,aman,sedang,tinggi,tidak,tinggi
2351,cemas,rendah,rendah,tidak,tinggi
2352,cemas,sedang,tinggi,tidak,tinggi
2353,cemas,rendah,tinggi,tidak,rendah
2354,aman,sedang,rendah,tidak,tinggi
2355,aman,tinggi,rendah,iya,tinggi
2356,aman,tinggi,tinggi,tidak,tinggi
2357,aman,sedang,rendah,tidak,rendah
2358,aman,tinggi,rendah,tidak,rendah
2359,menghindar,sedang,tinggi,tidak,tinggi
2360,cemas,rendah,tinggi,tidak,tinggi
2361,cemas,tinggi,tinggi,tidak,rendah
2362,aman,sedang,rendah,tidak,tinggi
2363,menghindar,sedang,rendah,iya,rendah
2364,aman,tinggi,tinggi,tidak,tinggi
2365,cemas,rendah,tinggi,tidak,rendah
2366,menghindar,tinggi,tinggi,iya,rendah
2367,cemas,tinggi,rendah,iya,rendah
